,sentence
9498,정부는 급격한 전세의 월세화와 같은 문제를 임대차법의 부작용 중 하나로 보고 전면 손질하겠다는 계획을 밝혔습니다.
9499,원희룡 국토부 장관도 관훈클럽 토론회에서 입대차법을 언급하며 임대인에 대한 세금혜택 등을 포함해 얼마든지 좋은 대안들이 있다고 본다라고 개선 의지를 밝혔습니다.
9500,증시 변동성이 커지자 주식 대신 채권을 사들여 원금 보장 이자 수익 매매 차익까지 노리겠다는 전략이다.
9501,또 절세 효과를 기대하는 고액 자산가 중심으로도 뭉칫돈이 채권 시장에 몰리고 있다.
9502,예·적금의 대체 투자처로 부상한 채권 투자 어떻게 해야 하고 유의해야 할 점은 무엇인지 살펴봤다.
9503,퇴직연금이 장기적으로 운용하는 자금인 만큼 채권처럼 좋은 상품은 없다고 판단했다.
9504,그동안 기관투자자들의 전유물로 여겨졌던 채권이 개인투자자들 사이에서 핫 아이템으로 떠오른다.
9505,금융투자협회 관계자는 국내외 증시가 높은 변동성과 약세장을 보이면서 안전자산인 채권에 대한 관심이 높아진 데다 금리가 상승하면서 채권 가격이 하락했다며 과거 채권 투자했을 때 보다 더 높은 수익률을 얻을 수 있게 되자 개인투자자들의 채권 투자가 많아진 것이라고 말했다.
9506,올해 금리인상 인플레이션 우려 지정학적 문제 등으로 주식 시장이 부진했다.
9507,금리 상승으로 채권 가격이 하락한 만큼 장기채 저가 매수에 나서는 투자자들도 있다.
9508,통상 금리인상기에는 기준금리와 시장금리가 오르고 그 영향으로 채권 가격이 하락한다.
9509,안재균 신한금융투자 연구원은 대외 여건에 의해 금리가 상승할 경우 채권을 매수하는 것을 추천한다고 말했다.
9510,송상은 KB증권 대치금융센터장 이사는 개인투자자들 사이에서 채권 투자에 대한 관심이 높아지고 있지만 최근 시장에서는 채권 투자 관망세가 나타나는 등 일부 변화가 생기고 있다며 금리 상황을 보고 투자해야 한다고 말했다.
9511,송 이사는 채권 역시 주식처럼 분할 매수하는 것이 필요하다며 채권을 일부 산 뒤 채권 금리 변동에 따라 채권 보유와 이익 실현을 결정하고 투자 단계에서 PB(프라이빗뱅커)들과 상담해 추가 매수 여부 등을 정하는 것이 좋다고 설명했다.
9512,이자 수익 차익실현 절세효과 등 투자자 본인의 목적도 고려해 투자해야 한다.
9513,박 팀장은 주기적으로 높은 이자를 수령하기를 원한다면 고쿠폰 채권을 반면에 세금을 고려한다면 저쿠폰 채권을 매수해야 한다며 단순히 수익률에만 주목하기보다는 신용등급 만기 등을 고려해 투자하는 것을 추천한다고 말했다.
9514,━주식 손절 채권 살래…부자 전유물 장벽 허물자 뭉칫돈 몰렸다 ━ 글로벌 증시가 베어마켓(약세장)에 진입했다.
9515,자산운용업계는 소액 투자가 가능한 채권형 펀드 상품을 발빠르게 내놓고 있다.
9516,김지만 삼성증권 연구원은 그동안 유출된 규모에 비교하면 유입 규모가 크지는 않지만 금리인상이 마무리 국면이라는 인식이 강화될수록 채권형 펀드의 자금 유입은 더 커질 수 있다고 전망했다.
9517,가파른 금리인상에 주식시장이 주춤하자 상대적으로 안정성 높은 채권형 펀드에 투자자들의 관심이 몰린다.
9518,자산운용사들은 올 들어 채권과 주식에 동시에 투자할 수 있는 채권혼합형 ETF 상품도 잇따라 내놓고 있다.
9519,━지금부터라도 사라…주식에 지친 개미 위한 채권 투자법 ━ 최근 개인투자자들의 자금이 주식시장에서 채권시장으로 이동하고 있다.
9520,채권금리가 급등하면서 채권가격이 떨어질 대로 떨어졌다고 판단한 투자자들이 채권 저점 매수에 나선 것으로 풀이된다.
9521,현재 전망대로 연말까지 금리가 지속적으로 오른다고 가정하면 지금 매수한 채권 가격은 금리 상승과 더불어 지속적으로 떨어질 것이라고 보는 것이 합리적이다.
9522,현재 채권금리가 높은 구간에 들어 있어 채권값이 싸져 가격 메리트가 커진 상황이란 설명이다.
9523,이동준 미래에셋증권 리테일채권팀장은 금리도 주식처럼 최고점이 언제인지 확신하기 쉽지 않다면서 하지만 한국은행이 연말까지는 금리를 인상할 것으로 예상되기 때문에 지금부터라도 채권투자에 나서는 것이 바람직하다고 말했다.
9524,그는 또 금리가 어느정도 올라간 상황이지만 아직 예금보다 채권 금리가 더 높기 때문에 채권투자를 장기적으로 가져가는 게 맞다면서 추가 금리인상에 따른 채권 가격 하락이 있을 수 있기 때문에 채권도 분산투자를 하는 것이 옳다고 덧붙였다.
9525,강양수 하나증권 채권상품팀장은 금리를 연말까지 올릴 것이라는 전망은 이미 시장에 다 알려져 있다.
9526,때문에 채권금리에 금리인상에 대한 부분이 선반영 돼 추후 금리가 인상되더라도 채권금리가 크게 오르긴 힘들어 보인다면서도 하지만 채권금리가 좀더 올라갈 여지는 남아 있다고 말했다.
9527,마경환 GB투자자문 대표는 한국의 중장기 국채는 지금이 투자 타이밍이라며 미국 국채는 연말이나 내년 초까지도 투자하는 걸 추천한다고 밝혔다.
9528,국공채는 국채와 지방채 특수채(한전·LH 등 특별법인 발행채권) 등으로 다시 나뉜다.
9529,국채는 또 국고채 외화표시 외국환평형기금채권(외평채) 국민주택채권 재정증권 등으로 세분화된다.
9530,국고채는 정부가 자금을 확보하기 위해 발행하는 채권으로 국가가 보증하는 만큼 안정적인 투자 상품으로 평가받는다.
9531,이 팀장은 국고채는 매도·매수가 수월해 유동성 측면에서 투자자들이 가장 접근하기 쉬운 채권이라며 저금리 구간에서는 금리가 너무 낮아 투자자들의 외면을 받았지만 금리 인상 이후 높은 신용도 대비 높은 금리 매력이 부각되고 있다고 말했다.
9532,회사채는 만기 보유를 염두에 둔 투자자라면 신용등급과 만기 등을 꼼꼼히 따져 투자해야 한다.
9533,주식에서도 포트폴리오를 하듯이 채권도 만기에 따라서 분산투자해야 한다는 의견도 있다.
9534,채권은 만기때까지 현금흐름이 정해져 있기 때문에 시장 금리가 변하면 이에 따라 채권 가격도 변한다.
9535,펀드나 ETF 가격이 올라 시세차익을 얻으면 보유기간과세라는 명목으로 펀드의 과표기준가격 상승분 만큼을 과세한다.
9536,매매차익에 대해선 과세하지 않는 채권 직접 투자가 간접 투자(펀드) 보다 유리한 셈이다.
9537,은행환산금리란 채권의 총 투자수익률(자본+이자)를 이해하기 쉽게 은행금리로 환산해 나타낸 것이다.
9538,채권에 과세할 때는 시장 수익률(은행환산금리)이 아닌 실제로 이자가 지급되는 표면금리를 기준으로 과세한다.
9539,배당이나 이자 소득이 많은 자산가의 경우 표면금리가 낮은 채권에 투자하면 종합소득 과세를 피할 수도 있다.
9540,마경환 GB투자자문 대표는 최근 고객 중에 전세 보증금을 받아 채권에 투자하겠다는 분도 있다며 표면금리가 낮은 채권에 투자하면 세금 측면에서 여러모로 유리하다고 설명했다.
9541,퇴직연금이나 IRP(개인형 퇴직연금)를 통해 채권에 투자하면 세제 혜택을 얻을 수 있다.
9542,채권에 투자할 때 잘 살펴봐야 하는 요소는 신용등급 선·후순위 여부 콜옵션 여부 등이다.
9543,선순위 채권은 채권 발행 기업이 파산할 경우 원금을 먼저 돌려받을 권리가 있다.
9544,후순위 채권은 선순위 채권자에 원금을 모두 지급하고 돈이 남으면 정산받을 수 있다.
9545,최근 은행 등 금융기관이 높은 금리로 발행하는 신종자본증권이 대개 이런 후순위 채권에 해당한다.
9546,금리는 높지만 발행 기관이 부실금융기관으로 지정되면 원금이 자동으로 상각 처리된다.
9547,채권의 콜옵션은 채권 발행 회사가 채권을 만기 전에 다시 사들일 수 있는 권리다.
9548,시중 금리가 낮아지면 발행 회사는 콜옵션을 행사해 채권을 회수하고 기존보다 더 낮은 금리의 채권을 재발행한다.
9549,하지만 채권 투자자 입장에서는 시중 금리 하락으로 인한 채권 가격 상승이 제한되기 때문에 콜옵션이 불리하게 작용한다.
9550,구명훈 키움증권 리테일금융팀 이사는 개인 투자자는 보통 채권에 대한 전문 지식이 부족하기 때문에 어느 정도 가격에 팔아야 적당한지 알기 어렵다며 장외 채권을 매수해서 장내 매도할 경우에는 매도가 잘 안 될 수도 있다고 말했다.
9551,특히 미국 중앙은행인 연방준비제도(Fed·연은)가 기준금리를 빠른 속도로 올리면서 대출 비용이 급증했음에도 불구하고 미국 가계의 신용카드 빚이 큰 폭으로 쌓이는 것에 대한 우려가 커지는 모양새다.
9552,CNN비즈니스는 “신용카드 부채는 다른 형태의 가계 부채에 비해 이율이 높다는 점에서 가계에 더 큰 부담을 줄 수 있다며 “연준이 잇따라 기준금리를 빠른 속도로 높이고 있는 상황인 만큼 신용카드 부채 잔액이 늘어났다는 것은 위험신호라고 분석했다.
9553,CNN비즈니스와 인터뷰한 경제 전문가는 “기록적인 인플레이션(물가 상승)으로 부담을 느낀 가계가 신용카드 지출을 늘릴 수밖에 없는 상황이라며 “인플레이션이 소비자들의 저축을 줄이도록 강요하고 있는 상황이라고 말했다.
9554,뉴욕 연은은 대다수 미국인들이 강력한 고용 시장을 바탕으로 예정대로 빚을 갚고 있으며 부채가 연체 상태로 전환되는 비율 역시 매우 낮은 수준이라고 강조했다.
9555,다만 저소득자와 차상위계층 대출자들을 중심으로 연체자 수가 증가세라는 점은 우려스러운 지점이라고 지적했다.
9556,이벤트는 가입 시 자동 응모되며 친환경 미션 달성 시 추첨을 통해 당첨자에게 경품을 지급한다.
9557,전북은행 관계자는 전북은행은 ESG 가치를 실현하기 위해 JB 다 같이 으쓱(ESG) 적금을 출시하게 됐다며 앞으로도 고객 니즈에 맞는 상품과 서비스를 제공하면서 금융으로 더 따뜻한 세상을 만들기 위한 노력을 이어 나가겠다고 말했다.
9558,전문가들과 감염자들은 지난봄 원숭이 두창이 확산하기 시작된 이후부터 동성애자 공동체에 대한 낙인찍기에 대해 경고해왔다.
9559,동성애자 그룹이 현재 감염자의 다수를 차지한다고 해서 다른 인구집단이 감염되지 않는 것을 의미하지는 않기 때문이다.
9560,원숭이두창은 밀접한 신체접촉을 통해 전염되며 바이러스는 상당 기간 표면에 살아남을 수 있다.
9561,RKI는 전염은 성행위의 틀 안에서 특히 남성과 성적접촉을 한 남성에게 우선 이뤄지는 것으로 나타났다면서 하지만 원숭이두창 바이러스는 기본적으로 감염자와 신체접촉을 한 모든 이들에게 전염될 수 있다고 밝혔다.
9562,전문가들은 원숭이두창이 다른 집단으로 확산하는 것은 시간문제라고 보고 있다.
9563,RKI에 따르면 원숭이두창에 감염된 이후 경과는 대부분 약하게 진행되고 자체적으로 치유된다.
9564,증상으로는 열과 두통 얼굴에서 시작돼 신체 다른 부분으로 확산하는 피부발진 등이 있다.
9565,지난 주말에는 아프리카 대륙 외에 브라질 인도 스페인 등에서 첫 사망사례가 보고됐다.
9566,원유 가격이 크게 오르면 러시아는 수출 물량이 줄더라도 수익은 오히려 늘어날 수 있다는 점을 염두에 둔 조처다.
9567,이들은 또 러시아산 민간 원자력과 관련 상품에 대한 의존도를 줄이고 공급선을 다변화하려는 국가들을 지원할 예정이라고 말했다.
9568,한국에서 K팝댄스와 보컬강사를 초청했던 예년과 달리 올해는 K팝 아카데미 출신 현지인 강사들이 프로그램을 진행한다.
9569,이들은 K팝 댄스 강사로서뿐만 아니라 K팝 커버댄스 그룹 멤버로도 활동 중이다.
9570,기준금리 인상과 뒤이은 예금 금리 상승으로 저원가성 예금의 이탈이 가속화 되며 은행권의 파킹통장(수시입출금식 통장) 금리 경쟁이 가속화 되고 있다.
9571,일부 시중은행은 인터넷전문은행보다도 높은 이율로 금융소비자들을 끌어 모으고 있는 양상이다.
9572,요구불예금은 수시입출금식 보통예금 수시입출식 저축성예금(MMDA) 등 예금자가 언제든지 꺼내 사용할 수 있는 예금을 의미한다.
9573,요구불예금이 감소세를 보이고 있는 것은 최근 기준금리 인상의 여파로 파킹통장 등에 머물렀던 시중자금들이 예·적금으로 잇따라 쏠리고 있기 때문이다.
9574,이렇듯 요구불예금이 줄어들자 수익성 악화를 우려한 은행들은 잇달아 파킹통장 금리 경쟁에 나서는 모양새다.
9575,핵심예금으로도 불리는 요구불예금은 예·적금에 비해 금리 수준이 낮은 만큼 은행들로선 낮은 금리에 자금을 조달할 수 있어 순이자마진(NIM) 개선에 적잖은 도움이 되는 까닭이다.
9576,최근 들어선 인터넷전문은행을 넘어선 파킹통장 금리를 제공하는 곳도 등장했다.
9577,특히 산은 파킹통장은 우대조건이나 금액 제한이 있는 인터넷은행·저축은행들과 달리 별다른 조건이 없어 세간의 인기를 끌고 있다.
9578,금융권 관계자는 최소 연말까지 금리 인상이 이어지면서 당분간 저원가성 예금 이탈 속도도 빨라 질 것이라면서 은행들도 핵심 예금 유치 고객 확보 차원에서 파킹통장 금리를 더욱 높일 수 있다고 전했다.
9579,특히 미국 중앙은행인 연방준비제도(Fed·연준)가 기준금리를 빠른 속도로 올리면서 대출 비용이 급증했음에도 불구하고 미국 가계의 신용카드 빚이 큰 폭으로 쌓이는 것에 대한 우려가 커지는 모양새다.
9580,CNN비즈니스는 “신용카드 부채는 다른 형태의 가계 부채에 비해 이율이 높다는 점에서 가계에 더 큰 부담을 줄 수 있다며 “연준이 잇따라 기준금리를 빠른 속도로 높이고 있는 상황인 만큼 신용카드 부채 잔액이 늘어났다는 것은 위험신호라고 분석했다.
9581,CNN비즈니스와 인터뷰한 경제 전문가는 “기록적인 인플레이션(물가 상승)으로 부담을 느낀 가계가 신용카드 지출을 늘릴 수밖에 없는 상황이라며 “인플레이션이 소비자들의 저축을 줄이도록 강요하고 있는 상황이라고 말했다.
9582,뉴욕 연은은 대다수 미국인들이 강력한 고용 시장을 바탕으로 예정대로 빚을 갚고 있으며 부채가 연체 상태로 전환되는 비율 역시 매우 낮은 수준이라고 강조했다.
9583,현지 배급을 담당하는 세프 반헤케는 박찬욱 감독의 헤어질 결심은 예술성과 독창성 그리고 모두가 공감할 수 있는 대중성이 적절히 배합된 걸작이라고 평가했다.
9584,독일 경제·기후보호부는 이와 관련해 사무실과 공공건물의 경우 복도와 강당 로비 공간을 난방을 자제하라는 자체 규정을 내놨다.
9585,의료회사 프레제니우스는 영업시간을 철저히 지키거나 실내온도를 소폭 낮추거나 난방공간을 줄이는 등의 방안을 검토 중이다.
9586,보험회사 하나버재보험은 일부 건물에 대한 난방을 뚜렷하게 줄이기 위해 완전히 폐쇄하고 직원들에게 재택근무를 하도록 하는 방안을 강구하고 있다.
9587,항공기제조회사 에어버스는 재택근무는 에너지 절약에 기여하는 선택지가 될 수 있다며 이와 사무공간 작업모델 최적화를 병행할 계획이라고 설명했다.
9588,전문가들은 재택근무를 통해 기업들이 에너지 사용을 크게 줄일 수 있을 것으로 전망했다.
9589,이에 대해 전교조 경남지부는 이번 정책발표는 역대 그 어떤 교육정책보다 졸속적으로 추진되고 있는 탁상행정의 표본이다며 그 어떠한 합의의 과정도 없이 졸속으로 마련되고 발표된 정책이다고 했다.
9590,이들은 학제 개편은 학부모 유아교육계 초등교육계와 여러 차례에 걸쳐 의논하고 전문가의 의견을 들어서 세심하게 다가가도 성공하기 쉽지 않다며 그런 중요한 정책을 졸속적으로 강행한다면 그 피해는 고스란히 유아와 학부모에게 돌아갈 것이라고 했다.
9591,교육적 관점을 강조한 이들은 유아는 놀이를 통해 건강한 신체와 정신을 가져야 할 고귀한 존재이다.
9592,그러면서 전교조 경남지부는 박종훈 교육감도 해당 정책 철회를 위해 적극적으로 나서주길 바란다고 했다.
9593,금융소비자정보포털 예·적금 등 검색핀다·토스 등 금융상품 분석 서비스 급격한 금리상승기에 소비자들은 조금이라도 유리한 금리를 찾기 위한 발품을 마다하지 않는다.
9594,은행들을 일일이 방문하지 않더라도 한눈에 금리를 비교할 수 있는 다양한 방법이 있다.
9595,특히 돈을 불리고 싶다면 금융감독원의 파인을 돈을 빌리고 싶다면 대출비교플랫폼이 유용하다.
9596,금감원 금융소비자정보포털 파인의 금융상품 한눈에에 메뉴에서는 예·적금 상품과 대출상품의 금리수준과 거래조건 등을 쉽게 비교할 수 있다.
9597,금리상승기에는 만기가 짧은 예·적금에 가입하는 것이 시장변화에 민첩하게 대응할 수 있는 방법으로 추천된다.
9598,회전식 정기예금은 만기까지 회전주기(이자율이 변동 적용되는 기간)별로 변동된 금리가 적용되는 예금이다.
9599,파인은 은행·저축은행이 판매 중인 주요 예·적금 상품은 물론 은행·저축은행·보험사·여신전문회사가 판매 중인 대출상품의 금리수준 등도 살펴볼 수 있다.
9600,하지만 대출금리는 개개인에게 적용되는 금리나 조건이 다르기 때문에 대출비교플랫폼을 활용하는 것이 더 편리하다.
9601,대출비교플랫폼은 은행·보험사·카드사 등 여러 금융사의 대출 상품을 한데 모아 비교 서비스를 제공한다.
9602,토스·카카오페이·핀다·핀크·담비 등 다양한 업체들이 대출비교플랫폼을 서비스하고 있다.
9603,소비자는 여러 플랫폼을 통해 자신의 조건에 맞춘 최적의 대출 금리와 한도 등을 거의 실시간으로 파악할 수 있다.
9604,대출비교플랫폼을 고를 때는 되도록 제휴사 규모가 많을 곳을 선택하는 것이 유리하다.
9605,다양한 금융사와 제휴된 곳일수록 더 유리한 대출조건을 발견할 가능성이 높다.
9606,플랫폼을 통해 대출 업체를 결정했다면 해당 금융사에서 최종 대출 심사가 진행된다.
9607,이 과정에서 당초 안내받았던 금리나 한도에 변화가 있을 수도 있는 만큼 마지막까지 꼼꼼히 확인해야 한다.
9608,한도 초과로 나오는데요?이번 달은 지출이 너무 심했네 다음 달부턴 이러지 않을 거야 앵커한도를 초과해 쌓인 내 카드빚 당장 해결이 쉽지 않죠.
9609,앵커리볼빙하니까 느낌적으로는 뭔가 혜택을 더 줄 것 같긴 한데 정확히 어떤 거예요?
9610,서비스 정식 명칭을 보면 일부 결제금액 이월약정 서비스 이렇게 되어 있습니다.
9611,굉장히 길고 어려운데 쉽게 설명을 드리자면 일부만 결제하면 나머지 금액은 이월해드립니다 이런 뜻입니다.
9612,앵커그달의 자금 사정이 안 좋아서 카드값 못 낼 때 이럴 때 연체를 막아주는 역할을 해줄 순 있겠네요?
9613,앵커이렇게 되면 오히려 카드 연체해서 연체료 내는 게 더 이율 면에서는 나은 거 아닙니까?
9614,라고 물어보니까 상담원분이 조회를 해주시더니 연체 이자율이 조금 낮습니다 라고 설명을 해 주시더라고요.
9615,그런데 이제 연체될 때는 신용점수에 안 좋은 영향을 미칠 수 있지만 리볼빙은 그렇지 않다고 설명은 해 주지만 우리가 연체되면 카드사에서 계속 문자 오고 전화 오잖아요.
9616,이틀 삼일 만에 갚을 수가 있는데 리볼빙은 한번 넘어가게 되면 따로 연락이 안 옵니다.
9617,앵커리볼빙 서비스 이용 기간이 늘어나면 늘어날수록 이월되는 금액은 계속 쌓여가고 거기에 이자가 복리로 붙는 구조잖아요.
9618,앵커나중 되면 감당할 수 없는 수준으로 불어날 수도 있겠단 생각이 드는데요?
9619,이런 식으로 정말 몇 달 만에 순식간에 빚이 몇 배로 늘어나게 되는 거죠.
9620,앵커리볼빙이라는 것도 결국은 갚아야 할 빚이니까 이 금액이 늘어나면 신용점수에도 영향을 주지 않을까요?
9621,이게 연체만 안 될 뿐이지 연체로 인해서 신용점수가 안 떨어진다 뿐이지 사실상 빚이 늘어나게 되면 신용카드 사용액도 대출 규모에 포함이 되거든요.
9622,앵커리볼빙 횟수가 거듭될수록 카드사에서도 이 사람은 못 갚을 상이로구나 이런 식으로 판단을 할 수 있다는 거네요.
9623,카드를 쓰다 보면 점점 늘어나기도 하는데 리볼빙을 해가지고 쌓이게 된 금액이 신용카드 한도에 꽉 차게 되면 그때는 더 이상 리볼빙이 안 됩니다.
9624,답변그때부터는 신용점수가 쭉쭉 떨어지기 시작하면서 높은 연체율이 부과되고 그거는 바로 갚지 않으면 다른 곳에서 대출도 받을 수 없는 상황까지 몰리게 되는 거죠.
9625,앵커어쨌든 리볼빙 서비스라는 거는 내가 카드사에 직접 신청을 해야 작동이 되는 그런 서비스인 거죠?
9626,카드마다 가끔 가면 기본적으로 탑재되어 있는 카드가 일부 있기는 한데 그렇지 않는다면 내가 신청을 해야지 리볼빙 서비스를 이용할 수 있는 게 기본인데 나도 모르게 신청되는 경우들이 많이 있어요.
9627,예전에 민원이 들어온 것들도 그런 얘기가 많은데 뭐냐면 커피 쿠폰 드립니다 라고 하면서 카드사에서 가입을 권유하거나 아니면 우리가 카드를 가입하고 나면 상담원 전화가 가끔 오잖아요.
9628,그러면서 고객님 좋은 서비스가 있으니까 이런 거 이런 거 이런 게 있는데 이런 거에 동의하시죠?
9629,그러면 나도 모르게 가입이 되고 혹시나 은행에 통장 잔고가 부족할 때 리볼빙이 자연적으로 이루어진다는 거죠.
9630,답변넉넉할 때는 다행히도 그냥 결제가 되겠지만 몇 퍼센트로 결제 비율을 정해놨느냐에 따라서 그만큼만 결제되고 나머지는 넘어가기 때문에 이번 달 카드값 많이 나온 거 같은데 조금만 빠져나갔네?
9631,하고 몇 달 지나서 보니까 실제로는 리볼빙이 돌아가고 있고 이런 식으로 문제가 생길 수도 있습니다.
9632,앵커이 방송 보고 나서 내 카드 서비스에 리볼빙 서비스가 들어가 있는지 없는지 한번 확인하는 게 중요할 거 같은데.
9633,그래서 나도 모르게 지난달 금액이 이번 달로 넘어왔다라고 한다면 그것만큼은 상환을 해야 리볼빙 서비스를 없앨 수가 있습니다.
9634,답변다행히도 해지 수수료는 없으니까 혹시나 확인을 해보시고 이런 서비스에 나도 모르게 가입이 되어 있다면 오늘이라도 당장 해지를 하시는 게 좋습니다.
9635,앵커듣고 보니까 가입을 안 하는 것도 방법일 거 같은데 굳이 꼭 필요한 분들도 계시겠죠?
9636,답변연체보다는 그래도 내가 다음 달 가면 돈이 생겨가지고 신용점수가 떨어지게 되면 다른 대출을 못 받을 수 있잖아요.
9637,그래서 다른 대출 계획이 있으신 분들 같은 경우에는 이런 리볼빙 서비스가 꼭 나쁜 것만은 아닙니다.
9638,문제는 나는 이런 서비스 있는지도 몰랐는데 잘못해가지고 이렇게 비싼 이자만 물고 있네?
9639,라고 모르고 하시는 분들이 가장 큰 피해니까 그런 분들 중에서는 해지를 하시는 게 맞겠죠.
9640,앵커당장 카드값 내기 어려운 분들 리볼빙 말고 다른 도움 받을 수 있는 대안 없습니까?
9641,이거는 신용회복위원회에 전화를 하셔가지고 상담을 받아보시면 도움을 받을 수가 있습니다.
9642,앵커어쨌든 오늘 말씀해 주신 리볼빙이라는 거는 카드 연체의 최후의 보루라는 거 이거는 꼭 기억을 해두면 좋을 거 같습니다.
9643,증시가 오랜만에 상승세로 돌아서자 개인 투자자들이 다시 ‘빚투(빚을 내서 투자한다는 뜻의 은어)’에 나섰다는 분석이 나온다.
9644,신용융자 거래는 주가 상승을 예상한 개인 투자자들이 증권사에서 돈을 빌려 투자 원금보다 많은 주식을 사들이는 매매 방식이다.
9645,상환 기한이 있는 만큼 보통 단기 차익을 실현하려는 투자자들이 많이 이용한다.
9646,주식을 담보로 현금을 빌린 뒤 해당 종목이나 다른 종목을 매수할 수도 있고 생활비로 사용할 수도 있다.
9647,신용 공여 규모가 다시 늘어나는 이유는 올 들어 내림세를 지속해온 증시가 지난달 반등했기 때문이다.
9648,이에 증시의 반등에 베팅한 개인 투자자들이 대출을 받아 레버리지를 일으켜 투자하고 있는 것으로 풀이된다.
9649,증권업계 일각에서는 빚투가 다시 고개를 드는 것이 신용융자 담보 비율 유지 의무의 완화 때문이라는 해석도 나왔다.
9650,업계 관계자는 “보유한 현금을 모두 소진하고 생활비가 필요해 주식 담보 대출을 받는 사람이 많은 것으로 알고 있다며 “그 외에 대출금을 이용해 기존 보유 종목이 아닌 다른 종목을 사서 손실 만회를 노리는 투자자도 일부 존재한다고 설명했다.
9651,전문가들은 그러나 코스피지수가 추세적인 반전을 한 것은 아니라며 신용 거래에 신중을 기해야 한다고 조언한다.
9652,주가가 큰 폭으로 하락하면 반대매매를 통해 보유 주식을 강제 처분당할 수 있어 유의할 필요가 있다는 설명이다.
9653,증권가에서는 코스피지수가 반등했음에도 잇달아 부정적인 전망을 내놓고 있다.
9654,매년 입대하는 군 장병 숫자가 감소하면서 군인들이 현금 대신 쓰는 나라사랑카드 발급 규모는 크게 줄었지만 급여 인상 효과로 인해 결제액은 오히려 늘어난 것이다.
9655,나라사랑카드는 국방부가 병역 판정 검사를 받는 모든 남성에게 의무적으로 발급하는 체크카드다.
9656,군 장병의 신분증 역할과 함께 군 매점(PX) 환급 할인 적금 우대 이율 대중교통·영화관·통신비 할인 등 다양한 혜택을 제공한다.
9657,그래픽손민균 발급 규모가 줄어드는 큰 원인은 인구 감소로 최근 입대하는 군 장병 숫자가 줄고 있기 때문이다.
9658,그래픽손민균 이러한 현상은 군 장병 월급이 최근 몇 년 간 빠르게 인상된 데 따른 것이다.
9659,한 은행 관계자는 “나라사랑카드를 이용한 군 장병은 제대 후에도 같은 주거래 은행과 카드사를 사용하는 경우가 많아 잠재 고객 확보 차원에서 사업 수주로 얻는 이득이 클 것이라고 말했다.
9660,그 결과 최악의 인플레이션을 잡기 위해 급격한 금리 인상을 단행했고 주식과 채권 가상자산 할 것 없이 대부분의 자산이 하락하며 투자자들은 소리 없는 비명을 지르고 있습니다.
9661,인플레이션 정점이 어디일지 아무도 알 수 없는 상황에서 현재와 같은 가파른 금리 인상기에는 잃지 않고 지키는 현명한 투자전략이 더욱 필요한 시점입니다.
9662,전 세계가 경기 침체 우려로 인한 불안이 커지고 자산 가격 하락이 예상되는 현재의 국면에서는 현금성 자산 비중을 높여 투자 기회를 기다리는 것이 더 좋은 전략 될 수 있습니다.
9663,현금성 자산의 경우 단기간 맡겨도 이자를 주는 파킹통장과 적용 금리가 주기적으로 반영되는 회전식 정기예금을 활용하면 금리 인상기에 높은 금리와 안정성을 모두 가져갈 수 있습니다.
9664,두 번째 주식 직접투자 비중을 줄이고 간접 투자 상품인 주가연계신탁(ELT) 비중을 늘리자주가연계신탁(ELT) 상품은 증권사에서 발행한 주가연계증권(ELS)을 신탁계좌에 담아 판매하는 형태로 원금 손실의 위험은 있으나 예금보다 금리 부분에서 높은 수익을 기대할 수 있는 상품입니다.
9665,주가 하방 압력이 높은 시기에는 변동성이 큰 개별종목에 직접투자하기 보다 일정 배리어 안에서 주가가 하락해도 확정금리를 주는 ELT가 더 나은 대안이 될 수 있습니다.
9666,또 연초 이후 주식시장이 조정을 받으면서 구성하는 기초자산의 밸류에이션이 낮아진 점과 세이프티가드(safetyguard) 조건을 부여하여 상환 가능성을 높인 상품도 있어 지금 시점에 투자 매력도가 높습니다.
9667,Getty Images Bank 세 번째 주식투자 시 우량성장주를 분할 매수하자성장주란 다른 기업들에 비해 성장 속도가 매우 빠른 기업을 말합니다.
9668,이런 기업들은 명품처럼 좋은 건 알지만 성장에 대한 기대가 주가에 선반영돼 비싼 가격에 선뜻 매수하기 힘든 종목입니다.
9669,하지만 침체로 주가가 조정을 받을 때는 성장주도 함께 하락하며 우량 성장주를 낮은 가격에서 분할 매수할 수 있는 매력적인 투자 타이밍이 될 수 있습니다.
9670,또 성장주는 인플레이션 국면에서도 기업이 가진 브랜드 가치 대체불가성 가격 경쟁력 등으로 이익 증가를 기대할 수 있어 더욱 빛을 발한다고 할 수 있습니다.
9671,다만 투자 시 현금 창출 비율이 낮고 부채 비율이 높아 금리상승 시 금융 비용 증가로 인한 이익 감소가 주가에 부정적인 영향을 미칠 수 있는 기업들은 피하는 게 낫습니다.
9672,이런 미국의 높은 기준금리와 경제적 불확실성은 경제 여건이 취약한 국가에서 미국으로의 자금쏠림을 만들고 그 결과 강달러 현상이 일어나고 있습니다.
9673,유럽과 같은 선진국도 저평가된 환율 문제로 고전하고 있지만 신흥국일수록 환율 하방 압력이 더 강하게 나타납니다.
9674,심한 환율 변동성과 함께 외국인 투자자들의 환차손 우려에 따른 주식 매도로 신흥국 주가는 크게 흔들리며 하락할 수 있어 비중을 줄이는 것을 추천합니다.
